t_offset_ms,rr_interval_ms,bpm_instantane
1808555,410,146
1808965,410,146
1809375,414,145
1809789,412,146
1810201,413,145
1810614,413,145
1811027,410,146
1811437,408,147
1811845,411,146
1812256,411,146
1812667,412,146
1813079,417,144
1813496,410,146
1813906,416,144
1814322,410,146
1814732,409,147
1815141,411,146
1815552,410,146
1815962,414,145
1816376,410,146
1816786,412,146
1817198,413,145
1817611,410,146
1818021,410,146
1818431,409,147
1818840,409,147
1819249,411,146
1819660,414,145
1820074,409,147
1820483,415,145
1820898,411,146
1821309,407,147
1821716,409,147
1822125,409,147
1822534,408,147
1822942,412,146
1823354,412,146
1823766,408,147
1824174,411,146
1824585,409,147
1824994,409,147
1825403,407,147
1825810,410,146
1826220,409,147
1826629,411,146
1827040,413,145
1827453,410,146
1827863,413,145
1828276,411,146
1828687,407,147
1829094,410,146
1829504,410,146
1829914,407,147
1830321,413,145
1830734,410,146
1831144,411,146
1831555,412,146
1831967,410,146
1832377,409,147
1832786,409,147
1833195,409,147
1833604,410,146
1834014,410,146
1834424,414,145
1834838,412,146
1835250,411,146
1835661,411,146
1836072,410,146
1836482,406,148
1836888,412,146
1837300,407,147
1837707,411,146
1838118,412,146
1838530,410,146
1838940,414,145
1839354,410,146
1839764,409,147
1840173,409,147
1840582,410,146
1840992,410,146
1841402,412,146
1841814,412,146
1842226,411,146
1842637,414,145
1843051,407,147
1843458,413,145
1843871,408,147
1844279,411,146
1844690,414,145
1845104,412,146
1845516,415,145
1845931,413,145
1846344,409,147
1846753,410,146
1847163,411,146
1847574,411,146
1847985,415,145
1848400,413,145
1848813,413,145
1849226,414,145
1849640,409,147
1850049,414,145
1850463,408,147
1850871,411,146
1851282,412,146
1851694,412,146
1852106,417,144
1852523,413,145
1852936,415,145
1853351,411,146
1853762,413,145
1854175,416,144
1854591,418,144
1855009,416,144
1855425,414,145
1855839,414,145
1856253,413,145
1856666,415,145
1857081,415,145
1857496,415,145
1857911,419,143
1858330,414,145
1858744,414,145
1859158,414,145
1859572,411,146
1859983,413,145
1860396,413,145
1860809,419,143
1861228,413,145
1861641,416,144
1862057,412,146
1862469,413,145
1862882,411,146
1863293,417,144
1863710,413,145
1864123,415,145
1864538,417,144
1864955,414,145
1865369,415,145
1865784,410,146
1866194,413,145
1866607,414,145
1867021,411,146
1867432,418,144
1867850,410,146
1868260,417,144
1868677,411,146
1869088,412,146
1869500,410,146
1869910,413,145
1870323,414,145
1870737,413,145
1871150,414,145
1871564,414,145
1871978,415,145
1872393,408,147
1872801,414,145
1873215,413,145
1873628,411,146
1874039,415,145
1874454,412,146
1874866,416,144
1875282,410,146
1875692,411,146
1876103,411,146
1876514,410,146
1876924,413,145
1877337,411,146
1877748,412,146
1878160,414,145
1878574,412,146
1878986,405,148
1879391,411,146
1879802,411,146
1880213,409,147
1880622,411,146
1881033,410,146
1881443,411,146
1881854,409,147
1882263,411,146
1882674,406,148
1883080,409,147
1883489,408,147
1883897,408,147
1884305,411,146
1884716,412,146
1885128,409,147
1885537,411,146
1885948,409,147
1886357,407,147
1886764,407,147
1887171,409,147
1887580,408,147
1887988,413,145
1888401,409,147
1888810,412,146
1889222,408,147
1889630,409,147
1890039,407,147
1890446,407,147
1890853,406,148
1891259,412,146
1891671,413,145
1892084,407,147
1892491,411,146
1892902,410,146
1893312,408,147
1893720,405,148
1894125,409,147
1894534,405,148
1894939,412,146
1895351,409,147
1895760,408,147
1896168,408,147
1896576,409,147
1896985,407,147
1897392,406,148
1897798,406,148
1898204,408,147
1898612,407,147
1899019,410,146
1899429,409,147
1899838,411,146
1900249,407,147
1900656,406,148
1901062,407,147
1901469,406,148
1901875,410,146
1902285,406,148
1902691,410,146
1903101,409,147
1903510,408,147
1903918,404,149
1904322,408,147
1904730,402,149
1905132,407,147
1905539,409,147
1905948,405,148
1906353,322,186
1906675,470,128
1907145,415,145
1907560,406,148
1907966,406,148
1908372,404,149
1908776,410,146
1909186,405,148
1909591,407,147
1909998,410,146
1910408,406,148
1910814,410,146
1911224,405,148
1911629,405,148
1912034,403,149
1912437,407,147
1912844,408,147
1913252,408,147
1913660,408,147
1914068,408,147
1914476,408,147
1914884,405,148
1915289,411,146
1915700,400,150
1916100,408,147
1916508,406,148
1916914,406,148
1917320,412,146
1917732,408,147
1918140,403,149
1918543,406,148
1918949,407,147
1919356,404,149
1919760,817,73
1920577,408,147
1920985,409,147
1921394,408,147
1921802,405,148
1922207,406,148
1922613,406,148
1923019,404,149
1923423,409,147
1923832,409,147
1924241,409,147
1924650,408,147
1925058,407,147
1925465,407,147
1925872,405,148
1926277,408,147
1926685,406,148
1927091,407,147
1927498,409,147
1927907,407,147
1928314,412,146
1928726,407,147
1929133,406,148
1929539,407,147
1929946,406,148
1930352,404,149
1930756,409,147
1931165,406,148
1931571,408,147
1931979,409,147
1932388,411,146
1932799,407,147
1933206,406,148
1933612,405,148
1934017,406,148
1934423,410,146
1934833,405,148
1935238,818,73
1936056,407,147
1936463,407,147
1936870,405,148
1937275,406,148
1937681,407,147
1938088,403,149
1938491,407,147
1938898,409,147
1939307,408,147
1939715,404,149
1940119,407,147
1940526,405,148
1940931,869,69
1941800,454,132
1942254,1680,36
1943934,1939,31
1945873,1552,39
1947425,409,147
1947834,411,146
1948245,407,147
1948652,410,146
1949062,406,148
1949468,405,148
1949873,404,149
1950277,405,148
1950682,406,148
1951088,406,148
1951494,407,147
1951901,406,148
1952307,409,147
1952716,401,150
1953117,406,148
1953523,401,150
1953924,403,149
1954327,407,147
1954734,403,149
1955137,410,146
1955547,405,148
1955952,408,147
1956360,404,149
1956764,405,148
1957169,401,150
1957570,407,147
1957977,405,148
1958382,404,149
1958786,410,146
1959196,404,149
1959600,409,147
1960009,406,148
1960415,404,149
1960819,404,149
1961223,406,148
1961629,404,149
1962033,408,147
1962441,409,147
1962850,408,147
1963258,408,147
1963666,407,147
1964073,405,148
1964478,410,146
1964888,408,147
1965296,414,145
1965710,411,146
1966121,417,144
1966538,410,146
1966948,415,145
1967363,409,147
1967772,413,145
1968185,414,145
1968599,412,146
1969011,418,144
1969429,413,145
1969842,415,145
1970257,412,146
1970669,413,145
1971082,411,146
1971493,415,145
1971908,412,146
1972320,415,145
1972735,413,145
1973148,411,146
1973559,413,145
1973972,409,147
1974381,409,147
1974790,413,145
1975203,408,147
1975611,415,145
1976026,411,146
1976437,410,146
1976847,409,147
1977256,409,147
1977665,407,147
1978072,411,146
1978483,408,147
1978891,408,147
1979299,414,145
1979713,407,147
1980120,409,147
1980529,407,147
1980936,407,147
1981343,405,148
1981748,407,147
1982155,411,146
1982566,407,147
1982973,406,148
1983379,410,146
1983789,407,147
1984196,406,148
1984602,406,148
1985008,406,148
1985414,409,147
1985823,411,146
1986234,408,147
1986642,411,146
1987053,409,147
1987462,407,147
1987869,407,147
1988276,412,146
1988688,410,146
1989098,412,146
1989510,414,145
1989924,413,145
1990337,410,146
1990747,409,147
1991156,410,146
1991566,407,147
1991973,411,146
1992384,411,146
1992795,408,147
1993203,416,144
1993619,407,147
1994026,409,147
1994435,410,146
1994845,406,148
1995251,406,148
1995657,410,146
1996067,407,147
1996474,407,147
1996881,412,146
1997293,406,148
1997699,409,147
1998108,406,148
1998514,405,148
1998919,406,148
1999325,406,148
1999731,409,147
2000140,407,147
2000547,407,147
2000954,409,147
2001363,407,147
2001770,403,149
2002173,408,147
2002581,404,149
2002985,404,149
2003389,409,147
2003798,404,149
2004202,409,147
2004611,402,149
2005013,408,147
2005421,403,149
2005824,386,155
2006210,426,141
2006636,404,149
2007040,408,147
2007448,407,147
2007855,405,148
2008260,405,148
2008665,404,149
2009069,402,149
2009471,405,148
2009876,405,148
2010281,403,149
2010684,411,146
2011095,403,149
2011498,410,146
2011908,404,149
2012312,404,149
2012716,403,149
2013119,402,149
2013521,408,147
2013929,406,148
2014335,407,147
2014742,408,147
2015150,406,148
2015556,401,150
2015957,404,149
2016361,401,150
2016762,406,148
2017168,404,149
2017572,407,147
2017979,408,147
2018387,403,149
2018790,406,148
2019196,401,150
2019597,405,148
2020002,407,147
2020409,403,149
2020812,409,147
2021221,407,147
2021628,405,148
2022033,407,147
2022440,405,148
2022845,402,149
2023247,408,147
2023655,403,149
2024058,406,148
2024464,410,146
2024874,406,148
2025280,409,147
2025689,407,147
2026096,404,149
2026500,404,149
2026904,404,149
2027308,407,147
2027715,406,148
2028121,407,147
2028528,407,147
2028935,407,147
2029342,403,149
2029745,408,147
2030153,402,149
2030555,405,148
2030960,407,147
2031367,404,149
2031771,411,146
2032182,407,147
2032589,406,148
2032995,406,148
2033401,405,148
2033806,402,149
2034208,406,148
2034614,406,148
2035020,403,149
2035423,410,146
2035833,405,148
2036238,408,147
2036646,405,148
2037051,403,149
2037454,402,149
2037856,404,149
2038260,403,149
2038663,409,147
2039072,405,148
2039477,406,148
2039883,409,147
2040292,406,148
2040698,406,148
2041104,404,149
2041508,403,149
2041911,405,148
2042316,406,148
2042722,409,147
2043131,408,147
2043539,406,148
2043945,408,147
2044353,408,147
2044761,402,149
2045163,408,147
2045571,403,149
2045974,405,148
2046379,408,147
2046787,405,148
2047192,411,146
2047603,404,149
2048007,406,148
2048413,405,148
2048818,405,148
2049223,404,149
2049627,408,147
2050034,406,148
2050440,406,148
2050847,412,146
2051259,404,149
2051663,410,146
2052072,404,149
2052476,405,148
2052882,403,149
2053284,407,147
2053692,406,148
2054098,406,148
2054504,409,147
2054913,407,147
2055320,408,147
2055728,402,149
2056130,409,147
2056539,402,149
2056940,406,148
2057347,409,147
2057755,405,148
2058161,412,146
2058572,406,148
2058978,408,147
2059387,406,148
2059793,407,147
2060199,403,149
2060603,408,147
2061011,406,148
2061417,407,147
2061824,412,146
2062235,407,147
2062643,410,146
2063053,407,147
2063460,407,147
2063867,405,148
2064272,406,148
2064678,408,147
2065085,408,147
2065494,411,146
2065905,409,147
2066313,408,147
2066722,405,148
2067127,409,147
2067536,403,149
2067938,407,147
2068346,409,147
2068755,407,147
2069161,412,146
2069574,408,147
2069982,411,146
2070393,405,148
2070797,409,147
2071206,406,148
2071612,410,146
2072023,409,147
2072431,407,147
2072839,416,144
2073255,408,147
2073663,410,146
2074072,410,146
2074483,405,148
2074888,407,147
2075295,412,146
2075706,407,147
2076114,410,146
2076524,410,146
2076934,408,147
2077342,410,146
2077752,406,148
2078158,406,148
2078563,408,147
2078972,407,147
2079379,411,146
2079790,410,146
2080199,409,147
2080609,404,149
2081013,410,146
2081422,402,149
2081824,406,148
2082231,407,147
2082638,406,148
2083043,410,146
2083454,406,148
2083860,408,147
2084268,402,149
2084670,407,147
2085077,403,149
2085480,404,149
2085884,406,148
2086290,404,149
2086694,410,146
2087103,406,148
2087510,408,147
2087918,401,150
2088319,405,148
2088724,403,149
2089127,409,147
2089536,403,149
2089938,405,148
2090344,409,147
2090753,407,147
2091159,406,148
2091565,401,150
2091967,408,147
2092375,402,149
2092777,405,148
2093181,404,149
2093585,405,148
2093991,409,147
2094400,406,148
2094806,407,147
2095213,404,149
2095617,406,148
2096023,402,149
2096425,408,147
2096833,405,148
2097238,405,148
2097643,410,146
2098053,406,148
2098459,409,147
2098868,405,148
2099273,403,149
2099676,403,149
2100079,405,148
2100484,403,149
2100887,405,148
2101292,409,147
2101701,404,149
2102105,408,147
2102513,402,149
2102915,403,149
2103318,403,149
2103721,407,147
2104128,402,149
2104530,406,148
2104936,410,146
2105346,402,149
2105748,409,147
2106157,403,149
2106560,404,149
2106964,404,149
2107368,404,149
2107772,405,148
2108177,407,147
2108584,409,147
2108993,406,148
2109399,409,147
2109808,401,150
2110209,409,147
2110618,402,149
2111020,406,148
2111426,409,147
2111835,404,149
2112239,412,146
2112651,404,149
2113055,406,148
2113461,403,149
2113864,403,149
2114267,405,148
2114672,404,149
2115076,406,148
2115482,405,148
2115887,408,147
2116295,406,148
2116701,407,147
2117108,400,150
2117508,406,148
2117914,400,150
2118314,401,150
2118715,405,148
2119120,403,149
2119523,407,147
2119930,403,149
2120333,405,148
2120738,401,150
2121139,402,149
2121541,400,150
2121941,403,149
2122344,401,150
2122745,404,149
2123149,405,148
2123554,402,149
2123956,404,149
2124360,403,149
2124763,400,150
2125163,401,150
2125564,401,150
2125965,401,150
2126366,404,149
2126770,402,149
2127172,403,149
2127575,409,147
2127984,403,149
2128387,406,148
2128793,401,150
2129194,404,149
2129598,401,150
2129999,404,149
2130403,402,149
2130805,406,148
2131211,405,148
2131616,405,148
2132021,406,148
2132427,400,150
2132827,405,148
2133232,401,150
2133633,403,149
2134036,406,148
2134442,405,148
2134847,409,147
2135256,405,148
2135661,408,147
2136069,405,148
2136474,406,148
2136880,404,149
2137284,406,148
2137690,407,147
2138097,407,147
2138504,412,146
2138916,405,148
2139321,412,146
2139733,406,148
2140139,407,147
2140546,408,147
2140954,407,147
2141361,408,147
2141769,411,146
2142180,410,146
2142590,411,146
2143001,410,146
2143411,407,147
2143818,409,147
2144227,406,148
2144633,410,146
2145043,411,146
2145454,410,146
2145864,414,145
2146278,409,147
2146687,409,147
2147096,412,146
2147508,407,147
2147915,409,147
2148324,410,146
2148734,410,146
2149144,411,146
2149555,414,145
2149969,410,146
2150379,416,144
2150795,414,145
2151209,415,145
2151624,414,145
2152038,418,144
2152456,414,145
2152870,414,145
2153284,413,145
2153697,413,145
2154110,417,144
2154527,413,145
2154940,418,144
2155358,417,144
2155775,414,145
2156189,414,145
2156603,416,144
2157019,413,145
2157432,416,144
2157848,418,144
2158266,413,145
2158679,419,143
2159098,415,145
2159513,413,145
2159926,414,145
2160340,414,145
2160754,418,144
2161172,417,144
2161589,415,145
2162004,419,143
2162423,416,144
2162839,415,145
2163254,415,145
2163669,416,144
2164085,417,144
2164502,420,143
2164922,267,225
2165189,427,141
2165616,553,108
2166169,413,145
2166582,415,145
2166997,413,145
2167410,835,72
2168245,415,145
2168660,414,145
2169074,414,145
2169488,414,145
2169902,417,144
2170319,415,145
2170734,419,143
2171153,424,142
2171577,1249,48
2172826,415,145
2173241,418,144
2173659,415,145
2174074,420,143
2174494,414,145
2174908,412,146
2175320,414,145
2175734,834,72
2176568,336,179
2176904,498,120
2177402,414,145
2177816,418,144
2178234,415,145
2178649,411,146
2179060,419,143
2179479,421,143
2179900,1417,42
2181317,258,233
2181575,413,145
2181988,660,91
2182648,349,172
2182997,397,151
2183394,2328,26
2181427,343,175
2181770,493,122
2182263,418,144
2182681,410,146
2183091,606,99
2183697,850,71
2184547,621,97
2185168,824,73
2185992,416,144
2186408,286,210
2186694,343,175
2187037,612,98
2187649,419,143
2188068,410,146
2188478,416,144
2188894,412,146
2189306,414,145
2189720,414,145
2190134,416,144
2190550,415,145
2190965,409,147
2191374,412,146
2191786,412,146
2192198,408,147
2192606,414,145
2193020,411,146
2193431,411,146
2193842,413,145
2194255,407,147
2194662,412,146
2195074,409,147
2195483,407,147
2195890,409,147
2196299,410,146
2196709,411,146
2197120,408,147
2197528,412,146
2197940,408,147
2198348,409,147
2198757,407,147
2199164,414,145
2199578,407,147
2199985,412,146
2200397,415,145
2200812,410,146
2201222,410,146
2201632,409,147
2202041,407,147
2202448,412,146
2202860,410,146
2203270,415,145
2203685,409,147
2204094,414,145
2204508,405,148
2204913,410,146
2205323,409,147
2205732,413,145
2206145,410,146
2206555,412,146
2206967,411,146
2207378,412,146
2207790,411,146
2208201,408,147
2208609,408,147
2209017,413,145
2209430,409,147
2209839,413,145
2210252,412,146
2210664,409,147
2211073,411,146
2211484,409,147
2211893,408,147
2212301,409,147
2212710,418,144
2213128,406,148
2213534,414,145
2213948,408,147
2214356,408,147
2214764,407,147
2215171,410,146
2215581,410,146
2215991,410,146
2216401,413,145
2216814,410,146
2217224,413,145
2217637,407,147
2218044,406,148
2218450,407,147
2218857,820,73
2219677,408,147
2220085,410,146
2220495,412,146
2220907,409,147
2221316,405,148
2221721,409,147
2222130,409,147
2222539,407,147
2222946,414,145
2223360,409,147
2223769,410,146
2224179,408,147
2224587,408,147
2224995,406,148
2225401,409,147
2225810,409,147
2226219,408,147
2226627,415,145
2227042,407,147
2227449,410,146
2227859,410,146
2228269,408,147
2228677,409,147
2229086,406,148
2229492,408,147
2229900,411,146
2230311,410,146
2230721,411,146
2231132,409,147
2231541,404,149
2231945,410,146
2232355,402,149
2232757,413,145
2233170,405,148
2233575,407,147
2233982,414,145
2234396,408,147
2234804,404,149
2235208,407,147
2235615,407,147
2236022,406,148
2236428,410,146
2236838,405,148
2237243,408,147
2237651,411,146
2238062,408,147
2238470,403,149
2238873,405,148
2239278,404,149
2239682,405,148
2240087,410,146
2240497,406,148
2240903,410,146
2241313,408,147
2241721,404,149
2242125,408,147
2242533,403,149
2242936,405,148
2243341,403,149
2243744,405,148
2244149,407,147
2244556,407,147
2244963,403,149
2245366,410,146
2245776,406,148
2246182,401,150
2246583,406,148
2246989,404,149
2247393,405,148
2247798,410,146
2248208,409,147
2248617,408,147
2249025,405,148
2249430,406,148
2249836,403,149
2250239,407,147
2250646,406,148
2251052,406,148
2251458,408,147
2251866,406,148
2252272,410,146
2252682,408,147
2253090,403,149
2253493,403,149
2253896,405,148
2254301,399,150
2254700,410,146
2255110,404,149
2255514,402,149
2255916,411,146
2256327,406,148
2256733,401,150
2257134,401,150
2257535,404,149
2257939,401,150
2258340,403,149
2258743,404,149
2259147,403,149
2259550,408,147
2259958,402,149
2260360,404,149
2260764,405,148
2261169,403,149
2261572,398,151
2261970,402,149
2262372,401,150
2262773,401,150
2263174,404,149
2263578,400,150
2263978,408,147
2264386,402,149
2264788,403,149
2265191,405,148
2265596,400,150
2265996,400,150
2266396,402,149
2266798,398,151
2267196,401,150
2267597,403,149
2268000,401,150
2268401,405,148
2268806,403,149
2269209,403,149
2269612,404,149
2270016,401,150
2270417,399,150
2270816,400,150
2271216,400,150
2271616,401,150
2272017,401,150
2272418,404,149
2272822,404,149
2273226,402,149
2273628,405,148
2274033,403,149
2274436,400,150
2274836,402,149
2275238,401,150
2275639,398,151
2276037,403,149
2276440,405,148
2276845,401,150
2277246,406,148
2277652,402,149
2278054,403,149
2278457,401,150
2278858,404,149
2279262,398,151
2279660,400,150
2280060,402,149
2280462,401,150
2280863,401,150
2281264,404,149
2281668,406,148
2282074,402,149
2282476,407,147
2282883,400,150
2283283,399,150
2283682,401,150
2284083,401,150
2284484,400,150
2284884,403,149
2285287,404,149
2285691,403,149
2286094,404,149
2286498,403,149
2286901,402,149
2287303,401,150
2287704,398,151
2288102,400,150
2288502,401,150
2288903,400,150
2289303,402,149
2289705,399,150
2290104,806,74
2290910,396,152
2291306,402,149
2291708,398,151
2292106,402,149
2292508,399,150
2292907,402,149
2293309,403,149
2293712,401,150
2294113,408,147
2294521,402,149
2294923,402,149
2295325,400,150
2295725,401,150
2296126,399,150
2296525,402,149
2296927,401,150
2297328,404,149
2297732,406,148
2298138,400,150
2298538,405,148
2298943,404,149
2299347,399,150
2299746,401,150
2300147,402,149
2300549,399,150
2300948,404,149
2301352,403,149
2301755,403,149
2302158,408,147
2302566,401,150
2302967,408,147
2303375,403,149
2303778,403,149
2304181,403,149
2304584,404,149
2304988,402,149
2305390,406,148
2305796,404,149
2306200,406,148
2306606,409,147
2307015,403,149
2307418,816,74
2308234,403,149
2308637,402,149
2309039,487,123
2309526,328,183
2309854,404,149
2310258,409,147
2310667,404,149
2311071,409,147
2311480,403,149
2311883,408,147
2312291,410,146
2312701,407,147
2313108,413,145
2313521,411,146
2313932,417,144
2314349,407,147
2314756,415,145
2315171,411,146
2315582,410,146
2315992,411,146
2316403,413,145
2316816,414,145
2317230,414,145
2317644,412,146
2318056,417,144
2318473,412,146
2318885,409,147
2319294,417,144
2319711,409,147
2320120,416,144
2320536,416,144
2320952,411,146
2321363,417,144
2321780,409,147
2322189,823,73
2323012,410,146
2323422,412,146
2323834,413,145
2324247,416,144
2324663,413,145
2325076,408,147
2325484,412,146
2325896,409,147
2326305,413,145
2326718,409,147
2327127,413,145
2327540,414,145
2327954,411,146
2328365,408,147
2328773,819,73
2329592,394,152
2329986,432,139
2330418,408,147
2330826,416,144
2331242,407,147
2331649,404,149
2332053,414,145
2332467,681,88
2333148,719,83
2333867,549,109
2334416,5041,12
2335162,836,72
2335998,411,146
2336409,416,144
2336825,413,145
2337238,418,144
2337656,415,145
2338071,414,145
2338485,420,143
2338905,414,145
2339319,415,145
2339734,412,146
2340146,413,145
2340559,418,144
2340977,415,145
2341392,420,143
2341812,418,144
2342230,413,145
2342643,413,145
2343056,416,144
2343472,414,145
2343886,414,145
2344300,420,143
2344720,411,146
2345131,413,145
2345544,414,145
2345958,411,146
2346369,413,145
2346782,415,145
2347197,416,144
2347613,412,146
2348025,417,144
2348442,410,146
2348852,416,144
2349268,413,145
2349681,414,145
2350095,418,144
2350513,412,146
2350925,417,144
2351342,415,145
2351757,412,146
2352169,412,146
2352581,417,144
2352998,413,145
2353411,416,144
2353827,415,145
2354242,414,145
2354656,416,144
2355072,412,146
2355484,413,145
2355897,418,144
2356315,413,145
2356728,422,142
2357150,417,144
2357567,414,145
2357981,417,144
2358398,416,144
2358814,419,143
2359233,418,144
2359651,418,144
2360069,421,143
2360490,416,144
2360906,416,144
2361322,419,143
2361741,416,144
2362157,419,143
2362576,421,143
2362997,417,144
2363414,420,143
2363834,417,144
2364251,416,144
2364667,421,143
2365088,417,144
2365505,424,142
2365929,417,144
2366346,419,143
2366765,418,144
2367183,418,144
2367601,418,144
2368019,419,143
2368438,421,143
2368859,420,143
2369279,420,143
2369699,417,144
2370116,419,143
2370535,419,143
2370954,417,144
2371371,424,142
2371795,418,144
2372213,419,143
2372632,417,144
2373049,418,144
2373467,418,144
2373885,420,143
2374305,423,142
2374728,415,145
2375143,422,142
2375565,417,144
2375982,415,145
2376397,419,143
2376816,416,144
2377232,422,142
2377654,415,145
2378069,416,144
2378485,416,144
2378901,417,144
2379318,415,145
2379733,418,144
2380151,418,144
2380569,417,144
2380986,418,144
2381404,412,146
2381816,419,143
2382235,413,145
2382648,417,144
2383065,418,144
2383483,417,144
2383900,420,143
2384320,413,145
2384733,415,145
2385148,413,145
2385561,414,145
2385975,418,144
2386393,416,144
2386809,415,145
2387224,415,145
2387639,415,145
2388054,411,146
2388465,416,144
2388881,416,144
2389297,413,145
2389710,420,143
2390130,415,145
2390545,415,145
2390960,411,146
2391371,412,146
2391783,415,145
2392198,413,145
2392611,419,143
2393030,414,145
2393444,415,145
2393859,412,146
2394271,415,145
2394686,414,145
2395100,415,145
2395515,419,143
2395934,417,144
2396351,416,144
2396767,416,144
2397183,417,144
2397600,414,145
2398014,419,143
2398433,417,144
2398850,416,144
2399266,420,143
2399686,417,144
2400103,418,144
2400521,414,145
2400935,416,144
2401351,418,144
2401769,417,144
2402186,421,143
2402607,415,145
2403022,415,145
2403437,416,144
2403853,416,144
2404269,414,145
2404683,419,143
2405102,417,144
2405519,419,143
2405938,418,144
2406356,413,145
2406769,418,144
2407187,414,145
2407601,417,144
2408018,419,143
2408437,417,144
2408854,420,143
2409274,419,143
2409693,414,145
2410107,417,144
2410524,415,145
2410939,417,144
2411356,418,144
2411774,420,143
2412194,417,144
2412611,419,143
2413030,412,146
2413442,419,143
2413861,416,144
2414277,414,145
2414691,421,143
2415112,415,145
2415527,418,144
2415945,414,145
2416359,415,145
2416774,413,145
2417187,417,144
2417604,413,145
2418017,415,145
2418432,420,143
2418852,414,145
2419266,415,145
2419681,411,146
2420092,412,146
2420504,412,146
2420916,412,146
2421328,415,145
2421743,412,146
2422155,413,145
2422568,413,145
2422981,410,146
2423391,410,146
2423801,411,146
2424212,411,146
2424623,411,146
2425034,417,144
2425451,408,147
2425859,411,146
2426270,411,146
2426681,408,147
2427089,408,147
2427497,412,146
2427909,410,146
2428319,411,146
2428730,412,146
2429142,411,146
2429553,408,147
2429961,408,147
2430369,407,147
2430776,409,147
2431185,409,147
2431594,410,146
2432004,409,147
2432413,412,146
2432825,406,148
2433231,408,147
2433639,409,147
2434048,408,147
2434456,412,146
2434868,410,146
2435278,409,147
2435687,414,145
2436101,408,147
2436509,405,148
2436914,410,146
2437324,405,148
2437729,405,148
2438134,412,146
2438546,408,147
2438954,413,145
2439367,409,147
2439776,408,147
2440184,407,147
2440591,407,147
2440998,407,147
2441405,407,147
2441812,405,148
2442217,411,146
2442628,409,147
2443037,408,147
2443445,410,146
2443855,405,148
2444260,411,146
2444671,403,149
2445074,406,148
2445480,405,148
2445885,408,147
2446293,409,147
2446702,406,148
2447108,409,147
2447517,405,148
2447922,404,149
2448326,405,148
2448731,403,149
2449134,404,149
2449538,404,149
2449942,408,147
2450350,405,148
2450755,405,148
2451160,404,149
2451564,399,150
2451963,403,149
2452366,402,149
2452768,398,151
2453166,404,149
2453570,403,149
2453973,402,149
2454375,402,149
2454777,402,149
2455179,402,149
2455581,397,151
2455978,397,151
2456375,486,123
2456861,312,192
2457173,402,149
2457575,400,150
2457975,401,150
2458376,402,149
2458778,396,152
2459174,394,152
2459568,402,149
2459970,392,153
2460362,398,151
2460760,397,151
2461157,397,151
2461554,401,150
2461955,396,152
2462351,396,152
2462747,394,152
2463141,394,152
2463535,393,153
2463928,397,151
2464325,393,153
2464718,396,152
2465114,398,151
2465512,390,154
2465902,400,150
2466302,392,153
2466694,392,153
2467086,390,154
2467476,391,153
2467867,388,155
2468255,395,152
2468650,387,155
2469037,389,154
2469426,395,152
2469821,389,154
2470210,394,152
2470604,386,155
2470990,773,78
2471763,388,155
2472151,386,155
2472537,392,153
2472929,382,157
2473311,388,155
2473699,391,153
2474090,389,154
2474479,392,153
2474871,777,77
2475648,381,157
2476029,389,154
2476418,383,157
2476801,386,155
2477187,388,155
2477575,383,157
2477958,387,155
2478345,1167,51
2479512,389,154
2479901,387,155
2480288,387,155
2480675,385,156
2481060,385,156
2481445,387,155
2481832,384,156
2482216,383,157
2482599,387,155
2482986,392,153
2483378,384,156
2483762,392,153
2484154,387,155
2484541,389,154
2484930,391,153
2485321,383,157
2485704,383,157
2486087,386,155
2486473,384,156
2486857,388,155
2487245,383,157
2487628,385,156
2488013,774,78
2488787,390,154
2489177,771,78
2489948,390,154
2490338,386,155
2490724,379,158
2491103,768,78
2491871,762,79
2492633,382,157
2493015,383,157
2493398,381,157
2493779,387,155
2494166,384,156
2494550,384,156
2494934,385,156
2495319,381,157
2495700,378,159
2496078,381,157
2496459,377,159
2496836,760,79
2497596,380,158
2497976,379,158
2498355,379,158
2498734,381,157
2499115,382,157
2499497,380,158
2499877,381,157
2500258,386,155
2500644,387,155
2501031,381,157
2501412,384,156
2501796,381,157
2502177,376,160
2502553,425,141
2502978,333,180
2503311,757,79
2504068,380,158
2504448,380,158
2504828,380,158
2505208,381,157
2505589,381,157
2505970,384,156
2506354,377,159
2506731,385,156
2507116,1137,53
2508253,430,140
2508683,324,185
2509007,379,158
2509386,375,160
2509761,758,79
2510519,758,79
2511277,381,157
2511658,384,156
2512042,380,158
2512422,325,185
2512747,4603,13
2513055,385,156
2513440,378,159
2513818,375,160
2514193,377,159
2514570,376,160
2514946,376,160
2515322,380,158
2515702,377,159
2516079,378,159
2516457,381,157
2516838,379,158
2517217,383,157
2517600,379,158
2517979,382,157
2518361,378,159
2518739,380,158
2519119,382,157
2519501,381,157
2519882,381,157
2520263,383,157
2520646,377,159
2521023,381,157
2521404,379,158
2521783,378,159
2522161,379,158
2522540,381,157
2522921,378,159
2523299,384,156
2523683,380,158
2524063,384,156
2524447,385,156
2524832,381,157
2525213,385,156
2525598,384,156
2525982,383,157
2526365,386,155
2526751,380,158
2527131,381,157
2527512,379,158
2527891,381,157
2528272,380,158
2528652,382,157
2529034,383,157
2529417,382,157
2529799,383,157
2530182,383,157
2530565,385,156
2530950,386,155
2531336,385,156
2531721,389,154
2532110,384,156
2532494,389,154
2532883,386,155
2533269,386,155
