t_offset_ms,rr_interval_ms,bpm_instantane
2121027,437,137
2121464,438,137
2121902,436,138
2122338,434,138
2122772,438,137
2123210,438,137
2123648,434,138
2124082,438,137
2124520,433,139
2124953,433,139
2125386,436,138
2125822,440,136
2126262,433,139
2126695,432,139
2127127,438,137
2127565,438,137
2128003,435,138
2128438,435,138
2128873,438,137
2129311,443,135
2129754,440,136
2130194,439,137
2130633,440,136
2131073,444,135
2131517,445,135
2131962,443,135
2132405,453,132
2132858,443,135
2133301,451,133
2133752,442,136
2134194,446,135
2134640,445,135
2135085,445,135
2135530,446,135
2135976,441,136
2136417,448,134
2136865,444,135
2137309,446,135
2137755,448,134
2138203,446,135
2138649,453,132
2139102,449,134
2139551,459,131
2140010,455,132
2140465,450,133
2140915,455,132
2141370,450,133
2141820,451,133
2142271,452,133
2142723,452,133
2143175,446,135
2143621,459,131
2144080,452,133
2144532,460,130
2144992,457,131
2145449,447,134
2145896,459,131
2146355,458,131
2146813,455,132
2147268,457,131
2147725,454,132
2148179,454,132
2148633,458,131
2149091,450,133
2149541,457,131
2149998,450,133
2150448,451,133
2150899,456,132
2151355,449,134
2151804,445,135
2152249,454,132
2152703,445,135
2153148,449,134
2153597,448,134
2154045,444,135
2154489,450,133
2154939,444,135
2155383,448,134
2155831,453,132
2156284,448,134
2156732,447,134
2157179,451,133
2157630,452,133
2158082,448,134
2158530,447,134
2158977,451,133
2159428,452,133
2159880,447,134
2160327,451,133
2160778,449,134
2161227,448,134
2161675,452,133
2162127,452,133
2162579,447,134
2163026,451,133
2163477,448,134
2163925,443,135
2164368,449,134
2164817,446,135
2165263,447,134
2165710,444,135
2166154,441,136
2166595,446,135
2167041,447,134
2167488,439,137
2167927,448,134
2168375,440,136
2168815,443,135
2169258,440,136
2169698,438,137
2170136,442,136
2170578,438,137
2171016,443,135
2171459,442,136
2171901,438,137
2172339,441,136
2172780,442,136
2173222,441,136
2173663,441,136
2174104,441,136
2174545,438,137
2174983,438,137
2175421,443,135
2175864,437,137
2176301,436,138
2176737,439,137
2177176,437,137
2177613,434,138
2178047,438,137
2178485,437,137
2178922,431,139
2179353,437,137
2179790,434,138
2180224,432,139
2180656,435,138
2181091,435,138
2181526,433,139
2181959,432,139
2182391,436,138
2182827,432,139
2183259,434,138
2183693,436,138
2184129,432,139
2184561,438,137
2184999,438,137
2185437,440,136
2185877,444,135
2186321,445,135
2186766,448,134
2187214,443,135
2187657,454,132
2188111,458,131
2188569,452,133
2189021,450,133
2189471,456,132
2189927,450,133
2190377,456,132
2190833,458,131
2191291,446,135
2191737,456,132
2192193,452,133
2192645,449,134
2193094,455,132
2193549,452,133
2194001,449,134
2194450,449,134
2194899,453,132
2195352,449,134
2195801,446,135
2196247,447,134
2196694,451,133
2197145,449,134
2197594,449,134
2198043,447,134
2198490,455,132
2198945,452,133
2199397,451,133
2199848,452,133
2200300,449,134
2200749,446,135
2201195,449,134
2201644,455,132
2202099,444,135
2202543,455,132
2202998,450,133
2203448,451,133
2203899,461,130
2204360,456,132
2204816,456,132
2205272,459,131
2205731,457,131
2206188,458,131
2206646,456,132
2207102,453,132
2207555,461,130
2208016,455,132
2208471,457,131
2208928,455,132
2209383,459,131
2209842,451,133
2210293,457,131
2210750,454,132
2211204,454,132
2211658,457,131
2212115,453,132
2212568,461,130
2213029,457,131
2213486,455,132
2213941,456,132
2214397,459,131
2214856,461,130
2215317,457,131
2215774,456,132
2216230,462,130
2216692,460,130
2217152,457,131
2217609,463,130
2218072,460,130
2218532,455,132
2218987,459,131
2219446,461,130
2219907,458,131
2220365,463,130
2220828,468,128
2221296,469,128
2221765,472,127
2222237,477,126
2222714,475,126
2223189,480,125
2223669,472,127
2224141,468,128
2224609,477,126
2225086,474,127
2225560,463,130
2226023,472,127
2226495,468,128
2226963,460,130
2227423,469,128
2227892,465,129
2228357,469,128
2228826,463,130
2229289,465,129
2229754,467,128
2230221,468,128
2230689,465,129
2231154,473,127
2231627,470,128
2232097,468,128
2232565,480,125
2233045,477,126
2233522,478,126
2234000,479,125
2234479,480,125
2234959,482,124
2235441,486,123
2235927,479,125
2236406,486,123
2236892,479,125
2237371,477,126
2237848,479,125
2238327,479,125
2238806,475,126
2239281,484,124
2239765,470,128
2240235,479,125
2240714,477,126
2241191,479,125
2241670,478,126
2242148,481,125
2242629,479,125
2243108,478,126
2243586,482,124
2244068,479,125
2244547,477,126
2245024,479,125
2245503,478,126
2245981,473,127
2246454,479,125
2246933,472,127
2247405,476,126
2247881,462,130
2248343,468,128
2248811,473,127
2249284,467,128
2249751,468,128
2250219,474,127
2250693,471,127
2251164,472,127
2251636,475,126
2252111,480,125
2252591,477,126
2253068,487,123
2253555,488,123
2254043,488,123
2254531,503,119
2255034,502,120
2255536,495,121
2256031,498,120
2256529,491,122
2257020,496,121
2257516,494,121
2258010,484,124
2258494,485,124
2258979,489,123
2259468,485,124
2259953,481,125
2260434,483,124
2260917,483,124
2261400,486,123
2261886,492,122
2262378,493,122
2262871,489,123
2263360,498,120
2263858,496,121
2264354,495,121
2264849,492,122
2265341,492,122
2265833,494,121
2266327,492,122
2266819,488,123
2267307,486,123
2267793,487,123
2268280,480,125
2268760,478,126
2269238,474,127
2269712,476,126
2270188,474,127
2270662,475,126
2271137,480,125
2271617,479,125
2272096,470,128
2272566,479,125
2273045,480,125
2273525,470,128
2273995,470,128
2274465,468,128
2274933,467,128
2275400,468,128
2275868,469,128
2276337,467,128
2276804,467,128
2277271,468,128
2277739,470,128
2278209,475,126
2278684,476,126
2279160,474,127
2279634,475,126
2280109,478,126
2280587,472,127
2281059,480,125
2281539,485,124
2282024,487,123
2282511,484,124
2282995,485,124
2283480,493,122
2283973,491,122
2284464,478,126
2284942,485,124
2285427,482,124
2285909,483,124
2286392,485,124
2286877,486,123
2287363,486,123
2287849,496,121
2288345,494,121
2288839,491,122
2289330,500,120
2289830,489,123
2290319,496,121
2290815,489,123
2291304,493,122
2291797,485,124
2292282,489,123
2292771,477,126
2293248,486,123
2293734,476,126
2294210,469,128
2294679,476,126
2295155,463,130
2295618,463,130
2296081,462,130
2296543,460,130
2297003,457,131
2297460,455,132
2297915,448,134
2298363,455,132
2298818,446,135
2299264,449,134
2299713,445,135
2300158,448,134
2300606,442,136
2301048,443,135
2301491,439,137
2301930,446,135
2302376,445,135
2302821,437,137
2303258,438,137
2303696,442,136
2304138,438,137
2304576,441,136
2305017,438,137
2305455,440,136
2305895,435,138
2306330,439,137
2306769,437,137
2307206,434,138
2307640,436,138
2308076,432,139
2308508,433,139
2308941,432,139
2309373,435,138
2309808,428,140
2310236,435,138
2310671,430,140
2311101,429,140
2311530,427,141
2311957,431,139
2312388,437,137
2312825,469,128
2313294,391,153
2313685,423,142
2314108,435,138
2314543,430,140
2314973,430,140
2315403,435,138
2315838,429,140
2316267,428,140
2316695,434,138
2317129,435,138
2317564,434,138
2317998,434,138
2318432,436,138
2318868,439,137
2319307,436,138
2319743,438,137
2320181,433,139
2320614,441,136
2321055,429,140
2321484,434,138
2321918,434,138
2322352,434,138
2322786,428,140
2323214,431,139
2323645,428,140
2324073,428,140
2324501,429,140
2324930,428,140
2325358,423,142
2325781,426,141
2326207,416,144
2326623,430,140
2327053,423,142
2327476,418,144
2327894,423,142
2328317,420,143
2328737,420,143
2329157,418,144
2329575,419,143
2329994,416,144
2330410,416,144
2330826,415,145
2331241,415,145
2331656,413,145
2332069,410,146
2332479,413,145
2332892,411,146
2333303,411,146
2333714,412,146
2334126,408,147
2334534,405,148
2334939,415,145
2335354,408,147
2335762,406,148
2336168,408,147
2336576,416,144
2336992,392,153
2337384,422,142
2337806,407,147
2338213,404,149
2338617,412,146
2339029,404,149
2339433,403,149
2339836,409,147
2340245,408,147
2340653,409,147
2341062,406,148
2341468,409,147
2341877,413,145
2342290,408,147
2342698,406,148
2343104,408,147
2343512,413,145
2343925,413,145
2344338,408,147
2344746,407,147
2345153,410,146
2345563,411,146
2345974,410,146
2346384,409,147
2346793,410,146
2347203,411,146
2347614,407,147
2348021,405,148
2348426,405,148
2348831,409,147
2349240,405,148
2349645,406,148
2350051,409,147
2350460,406,148
2350866,407,147
2351273,407,147
2351680,405,148
2352085,399,150
2352484,404,149
2352888,407,147
2353295,399,150
2353694,402,149
2354096,404,149
2354500,400,150
2354900,403,149
2355303,402,149
2355705,399,150
2356104,402,149
2356506,405,148
2356911,397,151
2357308,405,148
2357713,400,150
2358113,399,150
2358512,406,148
2358918,398,151
2359316,398,151
2359714,404,149
2360118,400,150
2360518,403,149
2360921,400,150
2361321,399,150
2361720,404,149
2362124,402,149
2362526,403,149
2362929,401,150
2363330,402,149
2363732,402,149
2364134,403,149
2364537,402,149
2364939,403,149
2365342,403,149
2365745,402,149
2366147,402,149
2366549,408,147
2366957,401,150
2367358,807,74
2368165,396,152
2368561,402,149
2368963,404,149
2369367,401,150
2369768,402,149
2370170,402,149
2370572,402,149
2370974,400,150
2371374,407,147
2371781,402,149
2372183,403,149
2372586,406,148
2372992,414,145
2373406,404,149
2373810,403,149
2374213,409,147
2374622,406,148
2375028,409,147
2375437,406,148
2375843,408,147
2376251,407,147
2376658,412,146
2377070,402,149
2377472,406,148
2377878,409,147
2378287,410,146
2378697,405,148
2379102,405,148
2379507,404,149
2379911,408,147
2380319,410,146
2380729,410,146
2381139,407,147
2381546,407,147
2381953,408,147
2382361,406,148
2382767,407,147
2383174,407,147
2383581,408,147
2383989,411,146
2384400,406,148
2384806,403,149
2385209,405,148
2385614,408,147
2386022,404,149
2386426,404,149
2386830,405,148
2387235,398,151
2387633,405,148
2388038,405,148
2388443,397,151
2388840,406,148
2389246,400,150
2389646,400,150
2390046,406,148
2390452,398,151
2390850,404,149
2391254,401,150
2391655,402,149
2392057,411,146
2392468,400,150
2392868,406,148
2393274,408,147
2393682,406,148
2394088,409,147
2394497,408,147
2394905,812,74
2395717,407,147
2396124,412,146
2396536,410,146
2396946,402,149
2397348,414,145
2397762,407,147
2398169,409,147
2398578,414,145
2398992,405,148
2399397,415,145
2399812,408,147
2400220,409,147
2400629,412,146
2401041,408,147
2401449,413,145
2401862,408,147
2402270,409,147
2402679,415,145
2403094,411,146
2403505,415,145
2403920,408,147
2404328,826,73
2405154,408,147
2405562,410,146
2405972,410,146
2406382,412,146
2406794,410,146
2407204,405,148
2407609,416,144
2408025,408,147
2408433,413,145
2408846,410,146
2409256,406,148
2409662,413,145
2410075,411,146
2410486,412,146
2410898,412,146
2411310,407,147
2411717,410,146
2412127,408,147
2412535,407,147
2412942,407,147
2413349,407,147
2413756,401,150
2414157,688,87
2414845,936,64
2415781,409,147
2416190,407,147
2416597,410,146
2417007,407,147
2417414,408,147
2417822,409,147
2418231,413,145
2418644,411,146
2419055,411,146
2419466,415,145
2419881,412,146
2420293,410,146
2420703,419,143
2421122,414,145
2421536,411,146
2421947,414,145
2422361,417,144
2422778,411,146
2423189,414,145
2423603,414,145
2424017,416,144
2424433,414,145
2424847,412,146
2425259,415,145
2425674,415,145
2426089,411,146
2426500,404,149
2426904,416,144
2427320,409,147
2427729,410,146
2428139,412,146
2428551,416,144
2428967,406,148
2429373,409,147
2429782,413,145
2430195,408,147
2430603,404,149
2431007,410,146
2431417,408,147
2431825,407,147
2432232,408,147
2432640,406,148
2433046,407,147
2433453,406,148
2433859,402,149
2434261,405,148
2434666,408,147
2435074,404,149
2435478,407,147
2435885,408,147
2436293,403,149
2436696,410,146
2437106,406,148
2437512,411,146
2437923,405,148
2438328,406,148
2438734,407,147
2439141,408,147
2439549,408,147
2439957,406,148
2440363,412,146
2440775,405,148
2441180,406,148
2441586,405,148
2441991,405,148
2442396,405,148
2442801,404,149
2443205,402,149
2443607,405,148
2444012,407,147
2444419,404,149
2444823,410,146
2445233,403,149
2445636,821,73
2446457,405,148
2446862,411,146
2447273,410,146
2447683,405,148
2448088,409,147
2448497,407,147
2448904,404,149
2449308,411,146
2449719,405,148
2450124,407,147
2450531,402,149
2450933,409,147
2451342,405,148
2451747,406,148
2452153,408,147
2452561,404,149
2452965,407,147
2453372,406,148
2453778,414,145
2454192,411,146
2454603,410,146
2455013,409,147
2455422,417,144
2455839,412,146
2456251,410,146
2456661,417,144
2457078,416,144
2457494,411,146
2457905,412,146
2458317,412,146
2458729,412,146
2459141,413,145
2459554,408,147
2459962,412,146
2460374,411,146
2460785,406,148
2461191,412,146
2461603,410,146
2462013,405,148
2462418,409,147
2462827,408,147
2463235,410,146
2463645,405,148
2464050,411,146
2464461,405,148
2464866,404,149
2465270,407,147
2465677,406,148
2466083,406,148
2466489,403,149
2466892,406,148
2467298,403,149
2467701,409,147
2468110,398,151
2468508,405,148
2468913,400,150
2469313,407,147
2469720,404,149
2470124,403,149
2470527,407,147
2470934,404,149
2471338,402,149
2471740,410,146
2472150,402,149
2472552,403,149
2472955,409,147
2473364,402,149
2473766,404,149
2474170,405,148
2474575,403,149
2474978,406,148
2475384,399,150
2475783,407,147
2476190,403,149
2476593,402,149
2476995,402,149
2477397,403,149
2477800,405,148
2478205,403,149
2478608,408,147
2479016,400,150
2479416,405,148
2479821,405,148
2480226,405,148
2480631,409,147
2481040,399,150
2481439,411,146
2481850,407,147
2482257,407,147
2482664,405,148
2483069,408,147
2483477,409,147
2483886,407,147
2484293,406,148
2484699,411,146
2485110,413,145
2485523,410,146
2485933,408,147
2486341,416,144
2486757,409,147
2487166,413,145
2487579,412,146
2487991,405,148
2488396,412,146
2488808,411,146
2489219,405,148
2489624,410,146
2490034,412,146
2490446,405,148
2490851,412,146
2491263,408,147
2491671,411,146
2492082,399,150
2492481,410,146
2492891,414,145
2493305,406,148
2493711,413,145
2494124,402,149
2494526,411,146
2494937,413,145
2495350,407,147
2495757,397,151
2496154,409,147
2496563,410,146
2496973,401,150
2497374,403,149
2497777,407,147
2498184,402,149
2498586,811,74
2499397,401,150
2499798,406,148
2500204,402,149
2500606,404,149
2501010,399,150
2501409,403,149
2501812,405,148
2502217,400,150
2502617,404,149
2503021,406,148
2503427,397,151
2503824,409,147
2504233,397,151
2504630,405,148
2505035,410,146
2505445,401,150
2505846,408,147
2506254,406,148
2506660,403,149
2507063,405,148
2507468,405,148
2507873,406,148
2508279,403,149
2508682,407,147
2509089,405,148
2509494,406,148
2509900,408,147
2510308,401,150
2510709,412,146
2511121,399,150
2511520,1217,49
2512737,807,74
2513544,406,148
2513950,402,149
2514352,404,149
2514756,403,149
2515159,401,150
2515560,406,148
2515966,809,74
2516775,404,149
2517179,402,149
2517581,403,149
2517984,407,147
2518391,796,75
2519187,812,74
2519999,405,148
2520404,810,74
2521214,405,148
2521619,406,148
2522025,407,147
2522432,406,148
2522838,405,148
2523243,412,146
2523655,411,146
2524066,408,147
2524474,408,147
2524882,414,145
2525296,410,146
2525706,410,146
2526116,415,145
2526531,415,145
2526946,415,145
2527361,416,144
2527777,415,145
2528192,414,145
2528606,420,143
2529026,416,144
2529442,416,144
2529858,420,143
2530278,426,141
2530704,413,145
2531117,421,143
2531538,420,143
2531958,420,143
2532378,425,141
2532803,415,145
2533218,418,144
2533636,428,140
2534064,421,143
2534485,419,143
2534904,416,144
2535320,419,143
2535739,424,142
2536163,416,144
2536579,416,144
2536995,417,144
2537412,420,143
2537832,413,145
2538245,416,144
2538661,423,142
2539084,413,145
2539497,418,144
2539915,421,143
2540336,417,144
2540753,418,144
2541171,414,145
2541585,424,142
2542009,421,143
2542430,414,145
2542844,422,142
2543266,420,143
2543686,422,142
2544108,419,143
2544527,426,141
2544953,425,141
2545378,420,143
2545798,426,141
2546224,427,141
2546651,427,141
2547078,433,139
2547511,433,139
2547944,434,138
2548378,438,137
2548816,439,137
2549255,439,137
2549694,443,135
2550137,449,134
2550586,465,129
2551051,486,123
2551537,505,119
2552042,516,116
2552558,515,117
2553073,509,118
2553582,500,120
2554082,483,124
2554565,478,126
2555043,470,128
2555513,467,128
2555980,457,131
2556437,454,132
2556891,459,131
2557350,461,130
2557811,458,131
2558269,451,133
2558720,458,131
2559178,462,130
2559640,461,130
2560101,457,131
2560558,467,128
2561025,465,129
2561490,466,129
2561956,460,130
2562416,467,128
2562883,463,130
2563346,465,129
2563811,449,134
2564260,468,128
2564728,460,130
2565188,454,132
2565642,459,131
2566101,457,131
2566558,463,130
2567021,457,131
2567478,463,130
2567941,463,130
2568404,465,129
2568869,460,130
2569329,466,129
2569795,475,126
2570270,477,126
2570747,468,128
2571215,481,125
2571696,484,124
2572180,493,122
2572673,489,123
2573162,496,121
2573658,493,122
2574151,498,120
2574649,488,123
2575137,504,119
2575641,500,120
2576141,493,122
2576634,507,118
2577141,503,119
2577644,514,117
2578158,521,115
2578679,532,113
2579211,519,116
2579730,522,115
2580252,515,117
2580767,512,117
2581279,498,120
2581777,511,117
2582288,511,117
2582799,517,116
2583316,521,115
2583837,524,115
2584361,521,115
2584882,528,114
2585410,528,114
2585938,524,115
2586462,526,114
2586988,521,115
2587509,521,115
2588030,517,116
2588547,514,117
2589061,504,119
2589565,513,117
2590078,510,118
2590588,508,118
2591096,518,116
2591614,516,116
2592130,518,116
2592648,523,115
2593171,516,116
2593687,519,116
2594206,529,113
2594735,513,117
2595248,520,115
2595768,522,115
2596290,512,117
2596802,522,115
2597324,522,115
2597846,527,114
2598373,536,112
2598909,519,116
2599428,537,112
2599965,519,116
2600484,508,118
2600992,517,116
2601509,515,117
2602024,511,117
2602535,524,115
2603059,524,115
2603583,520,115
2604103,520,115
2604623,520,115
2605143,512,117
2605655,508,118
2606163,516,116
2606679,511,117
2607190,513,117
2607703,507,118
2608210,517,116
2608727,504,119
2609231,521,115
2609752,524,115
2610276,532,113
2610808,527,114
2611335,540,111
2611875,527,114
2612402,517,116
2612919,519,116
2613438,512,117
2613950,511,117
2614461,508,118
2614969,507,118
2615476,500,120
2615976,499,120
2616475,495,121
2616970,506,119
2617476,496,121
2617972,497,121
2618469,498,120
2618967,502,120
2619469,507,118
2619976,506,119
2620482,501,120
2620983,499,120
2621482,500,120
2621982,499,120
2622481,499,120
2622980,493,122
2623473,491,122
2623964,496,121
2624460,489,123
2624949,491,122
2625440,489,123
2625929,487,123
2626416,487,123
2626903,486,123
2627389,484,124
2627873,487,123
2628360,488,123
2628848,494,121
2629342,491,122
2629833,487,123
2630320,491,122
2630811,489,123
2631300,493,122
2631793,489,123
2632282,489,123
2632771,489,123
2633260,492,122
2633752,487,123
2634239,488,123
2634727,489,123
2635216,480,125
2635696,486,123
2636182,483,124
2636665,479,125
2637144,484,124
2637628,479,125
2638107,474,127
2638581,476,126
2639057,469,128
2639526,475,126
2640001,470,128
2640471,463,130
2640934,465,129
2641399,469,128
2641868,459,131
2642327,463,130
2642790,459,131
2643249,453,132
2643702,462,130
2644164,463,130
2644627,453,132
2645080,457,131
2645537,457,131
2645994,456,132
2646450,456,132
2646906,462,130
2647368,453,132
2647821,459,131
2648280,463,130
2648743,452,133
2649195,459,131
2649654,455,132
2650109,458,131
2650567,452,133
2651019,454,132
2651473,457,131
2651930,452,133
2652382,457,131
2652839,455,132
2653294,451,133
2653745,453,132
2654198,452,133
2654650,459,131
2655109,451,133
2655560,449,134
2656009,450,133
2656459,455,132
2656914,455,132
2657369,460,130
2657829,458,131
2658287,458,131
2658745,460,130
2659205,457,131
2659662,460,130
2660122,458,131
2660580,460,130
2661040,463,130
2661503,457,131
2661960,463,130
2662423,461,130
2662884,458,131
2663342,462,130
2663804,463,130
2664267,459,131
2664726,458,131
2665184,463,130
2665647,460,130
2666107,459,131
2666566,463,130
2667029,462,130
2667491,467,128
2667958,460,130
2668418,465,129
2668883,460,130
2669343,464,129
2669807,457,131
2670264,464,129
2670728,464,129
2671192,455,132
2671647,460,130
2672107,461,130
2672568,457,131
2673025,458,131
2673483,462,130
2673945,459,131
2674404,451,133
2674855,463,130
2675318,464,129
2675782,462,130
2676244,462,130
2676706,462,130
2677168,467,128
2677635,460,130
2678095,463,130
2678558,461,130
2679019,457,131
2679476,920,65
2680396,457,131
2680853,464,129
2681317,458,131
2681775,465,129
2682240,476,126
2682716,469,128
2683185,471,127
2683656,474,127
2684130,478,126
2684608,481,125
2685089,484,124
2685573,477,126
2686050,483,124
2686533,488,123
2687021,490,122
2687511,492,122
2688003,493,122
2688496,491,122
2688987,497,121
2689484,495,121
2689979,488,123
2690467,492,122
2690959,490,122
2691449,498,120
2691947,503,119
2692450,502,120
2692952,498,120
2693450,497,121
2693947,505,119
2694452,498,120
2694950,495,121
2695445,496,121
2695941,493,122
2696434,492,122
2696926,493,122
2697419,493,122
2697912,488,123
2698400,500,120
2698900,496,121
2699396,497,121
2699893,500,120
2700393,491,122
2700884,495,121
2701379,506,119
2701885,496,121
2702381,495,121
2702876,495,121
2703371,494,121
2703865,484,124
2704349,492,122
2704841,486,123
2705327,482,124
2705809,485,124
2706294,485,124
2706779,477,126
2707256,492,122
2707748,475,126
2708223,479,125
2708702,475,126
2709177,479,125
2709656,473,127
2710129,471,127
2710600,475,126
2711075,475,126
2711550,468,128
2712018,472,127
2712490,472,127
2712962,467,128
2713429,474,127
2713903,471,127
2714374,472,127
2714846,480,125
2715326,471,127
2715797,479,125
2716276,479,125
2716755,476,126
2717231,488,123
2717719,479,125
2718198,477,126
2718675,479,125
2719154,478,126
2719632,476,126
2720108,477,126
2720585,472,127
2721057,486,123
2721543,470,128
2722013,476,126
2722489,475,126
2722964,472,127
2723436,473,127
2723909,474,127
2724383,471,127
2724854,472,127
2725326,469,128
2725795,468,128
2726263,470,128
2726733,471,127
2727204,470,128
2727674,352,170
2728026,534,112
2728560,969,62
2729529,357,168
2729886,596,101
2730482,476,126
2730958,478,126
2731436,479,125
2731915,481,125
2732396,485,124
2732881,483,124
2733364,486,123
2733850,489,123
2734339,496,121
2734835,486,123
2735321,489,123
2735810,494,121
2736304,492,122
2736796,487,123
2737283,488,123
2737771,487,123
2738258,484,124
2738742,481,125
2739223,478,126
2739701,479,125
2740180,477,126
2740657,471,127
2741128,478,126
2741606,471,127
2742077,475,126
2742552,463,130
2743015,476,126
2743491,474,127
2743965,466,129
2744431,475,126
2744906,465,129
2745371,458,131
2745829,472,127
2746301,469,128
2746770,463,130
2747233,463,130
2747696,467,128
2748163,458,131
2748621,465,129
2749086,462,130
2749548,457,131
2750005,454,132
2750459,462,130
2750921,463,130
2751384,457,131
2751841,463,130
2752304,457,131
2752761,460,130
2753221,465,129
2753686,459,131
2754145,461,130
2754606,465,129
2755071,459,131
2755530,462,130
2755992,462,130
2756454,462,130
2756916,466,129
2757382,465,129
2757847,467,128
2758314,469,128
2758783,468,128
2759251,471,127
2759722,475,126
2760197,476,126
2760673,473,127
2761146,468,128
2761614,478,126
2762092,472,127
2762564,474,127
2763038,474,127
2763512,462,130
2763974,471,127
2764445,473,127
2764918,461,130
2765379,472,127
2765851,467,128
2766318,465,129
2766783,468,128
2767251,460,130
2767711,469,128
2768180,466,129
2768646,469,128
2769115,473,127
2769588,469,128
2770057,950,63
2771007,479,125
2771486,476,126
2771962,475,126
2772437,476,126
2772913,479,125
2773392,475,126
2773867,474,127
2774341,473,127
2774814,478,126
2775292,479,125
2775771,472,127
2776243,480,125
2776723,473,127
2777196,471,127
2777667,470,128
2778137,470,128
2778607,470,128
2779077,471,127
2779548,477,126
2780025,474,127
2780499,473,127
2780972,479,125
2781451,484,124
2781935,479,125
2782414,479,125
2782893,484,124
2783377,479,125
2783856,480,125
2784336,480,125
2784816,481,125
2785297,479,125
2785776,480,125
2786256,488,123
2786744,488,123
2787232,483,124
2787715,492,122
2788207,489,123
2788696,485,124
2789181,485,124
2789666,487,123
2790153,484,124
2790637,479,125
2791116,477,126
2791593,481,125
2792074,478,126
2792552,473,127
2793025,474,127
2793499,473,127
2793972,474,127
2794446,468,128
2794914,473,127
2795387,476,126
2795863,478,126
2796341,470,128
2796811,476,126
2797287,479,125
2797766,476,126
2798242,474,127
2798716,475,126
2799191,474,127
2799665,471,127
2800136,474,127
2800610,472,127
2801082,471,127
2801553,471,127
2802024,468,128
2802492,471,127
2802963,467,128
2803430,462,130
2803892,468,128
2804360,464,129
2804824,466,129
2805290,466,129
2805756,468,128
2806224,472,127
2806696,470,128
2807166,468,128
2807634,472,127
2808106,471,127
2808577,470,128
2809047,469,128
2809516,471,127
2809987,473,127
2810460,473,127
2810933,477,126
2811410,474,127
2811884,477,126
2812361,479,125
2812840,481,125
2813321,485,124
2813806,497,121
2814303,504,119
2814807,507,118
2815314,504,119
2815818,510,118
2816328,510,118
2816838,507,118
2817345,508,118
2817853,512,117
2818365,511,117
2818876,512,117
2819388,518,116
2819906,521,115
2820427,528,114
2820955,528,114
2821483,552,109
2822035,543,110
2822578,549,109
2823127,553,108
2823680,565,106
2824245,568,106
2824813,560,107
2825373,548,109
2825921,563,107
2826484,545,110
2827029,557,108
2827586,546,110
2828132,553,108
2828685,546,110
2829231,541,111
2829772,539,111
2830311,540,111
2830851,539,111
2831390,538,112
2831928,539,111
2832467,537,112
2833004,535,112
2833539,543,110
2834082,541,111
2834623,540,111
2835163,535,112
2835698,548,109
2836246,1081,56
2837327,537,112
2837864,540,111
2838404,534,112
2838938,500,120
2839438,561,107
2839999,532,113
2840531,531,113
2841062,539,111
2841601,532,113
2842133,535,112
2842668,538,112
2843206,537,112
2843743,537,112
2844280,536,112
2844816,528,114
2845344,527,114
2845871,521,115
2846392,519,116
2846911,517,116
2847428,512,117
2847940,513,117
2848453,514,117
2848967,521,115
2849488,516,116
2850004,526,114
2850530,521,115
2851051,532,113
2851583,521,115
2852104,527,114
2852631,529,113
2853160,518,116
2853678,517,116
2854195,517,116
2854712,509,118
2855221,511,117
2855732,504,119
2856236,507,118
2856743,505,119
2857248,510,118
2857758,516,116
2858274,515,117
2858789,517,116
2859306,519,116
2859825,521,115
2860346,519,116
2860865,523,115
2861388,521,115
2861909,528,114
2862437,519,116
2862956,517,116
2863473,520,115
2863993,508,118
2864501,514,117
2865015,508,118
2865523,509,118
2866032,507,118
2866539,514,117
2867053,509,118
2867562,508,118
2868070,517,116
2868587,514,117
2869101,512,117
2869613,507,118
2870120,512,117
2870632,507,118
2871139,509,118
2871648,511,117
2872159,513,117
2872672,508,118
2873180,518,116
2873698,516,116
2874214,511,117
2874725,515,117
2875240,509,118
2875749,507,118
2876256,505,119
2876761,503,119
2877264,501,120
2877765,495,121
2878260,498,120
2878758,497,121
2879255,498,120
2879753,504,119
2880257,494,121
2880751,507,118
2881258,506,119
2881764,501,120
2882265,507,118
2882772,505,119
2883277,506,119
2883783,502,120
2884285,501,120
2884786,504,119
2885290,496,121
2885786,988,61
2886774,491,122
2887265,496,121
2887761,494,121
2888255,493,122
2888748,981,61
2889729,491,122
2890220,369,163
2890589,585,103
2891174,502,120
2891676,489,123
2892165,485,124
2892650,487,123
2893137,491,122
2893628,490,122
2894118,488,123
2894606,487,123
2895093,489,123
2895582,488,123
2896070,486,123
2896556,487,123
2897043,488,123
2897531,485,124
2898016,483,124
2898499,485,124
2898984,486,123
2899470,485,124
2899955,498,120
2900453,502,120
2900955,500,120
2901455,507,118
2901962,508,118
2902470,506,119
2902976,505,119
2903481,503,119
2903984,501,120
2904485,499,120
2904984,501,120
2905485,499,120
2905984,494,121
2906478,498,120
2906976,499,120
2907475,496,121
2907971,496,121
2908467,499,120
2908966,497,121
2909463,499,120
2909962,497,121
2910459,492,122
2910951,498,120
2911449,496,121
2911945,494,121
2912439,496,121
2912935,497,121
2913432,495,121
2913927,493,122
2914420,495,121
2914915,495,121
2915410,492,122
2915902,495,121
2916397,491,122
2916888,494,121
2917382,491,122
2917873,493,122
2918366,489,123
2918855,493,122
2919348,493,122
2919841,495,121
2920336,497,121
2920833,498,120
2921331,498,120
2921829,498,120
2922327,500,120
2922827,498,120
2923325,500,120
2923825,499,120
2924324,501,120
2924825,498,120
2925323,502,120
2925825,508,118
